filename,file_number,lead,lead_idx,window_idx,peak_position
HR00593.hea,593,V1,6,8,1065
HR00593.hea,593,V1,6,9,1189
HR00593.hea,593,V2,7,0,67
HR00593.hea,593,V2,7,1,192
HR00593.hea,593,V2,7,2,318
HR00593.hea,593,V2,7,3,442
HR00593.hea,593,V2,7,4,504
HR00593.hea,593,V2,7,5,568
HR00593.hea,593,V2,7,6,693
HR00593.hea,593,V2,7,7,815
HR00593.hea,593,V2,7,8,940
HR00593.hea,593,V2,7,9,1066
HR00593.hea,593,V2,7,10,1189
HR00593.hea,593,V3,8,0,67
HR00593.hea,593,V3,8,1,131
HR00593.hea,593,V3,8,2,193
HR00593.hea,593,V3,8,3,319
HR00593.hea,593,V3,8,4,443
HR00593.hea,593,V3,8,5,568
HR00593.hea,593,V3,8,6,693
HR00593.hea,593,V3,8,7,815
HR00593.hea,593,V3,8,8,940
HR00593.hea,593,V3,8,9,1066
HR00593.hea,593,V3,8,10,1190
HR00593.hea,593,V4,9,0,1
HR00593.hea,593,V4,9,1,68
HR00593.hea,593,V4,9,2,193
HR00593.hea,593,V4,9,3,257
HR00593.hea,593,V4,9,4,319
HR00593.hea,593,V4,9,5,443
HR00593.hea,593,V4,9,6,568
HR00593.hea,593,V4,9,7,693
HR00593.hea,593,V4,9,8,816
HR00593.hea,593,V4,9,9,940
HR00593.hea,593,V4,9,10,1004
HR00593.hea,593,V4,9,11,1066
HR00593.hea,593,V4,9,12,1190
HR00593.hea,593,V5,10,0,4
HR00593.hea,593,V5,10,1,68
HR00593.hea,593,V5,10,2,193
HR00593.hea,593,V5,10,3,257
HR00593.hea,593,V5,10,4,319
HR00593.hea,593,V5,10,5,382
HR00593.hea,593,V5,10,6,444
HR00593.hea,593,V5,10,7,568
HR00593.hea,593,V5,10,8,631
HR00593.hea,593,V5,10,9,694
HR00593.hea,593,V5,10,10,816
HR00593.hea,593,V5,10,11,940
HR00593.hea,593,V5,10,12,1002
HR00593.hea,593,V5,10,13,1066
HR00593.hea,593,V5,10,14,1190
HR00593.hea,593,V6,11,0,4
HR00593.hea,593,V6,11,1,68
HR00593.hea,593,V6,11,2,193
HR00593.hea,593,V6,11,3,319
HR00593.hea,593,V6,11,4,444
HR00593.hea,593,V6,11,5,568
HR00593.hea,593,V6,11,6,694
HR00593.hea,593,V6,11,7,816
HR00593.hea,593,V6,11,8,941
HR00593.hea,593,V6,11,9,1003
HR00593.hea,593,V6,11,10,1066
HR00593.hea,593,V6,11,11,1190
HR00594.hea,594,I,0,0,219
HR00594.hea,594,I,0,1,356
HR00594.hea,594,I,0,2,418
HR00594.hea,594,I,0,3,481
HR00594.hea,594,I,0,4,553
HR00594.hea,594,I,0,5,623
HR00594.hea,594,I,0,6,714
HR00594.hea,594,I,0,7,800
HR00594.hea,594,I,0,8,868
HR00594.hea,594,I,0,9,955
HR00594.hea,594,I,0,10,1023
HR00594.hea,594,I,0,11,1096
HR00594.hea,594,I,0,12,1227
HR00594.hea,594,II,1,0,39
HR00594.hea,594,II,1,1,220
HR00594.hea,594,II,1,2,342
HR00594.hea,594,II,1,3,420
HR00594.hea,594,II,1,4,482
HR00594.hea,594,II,1,5,555
HR00594.hea,594,II,1,6,624
HR00594.hea,594,II,1,7,728
HR00594.hea,594,II,1,8,793
HR00594.hea,594,II,1,9,863
HR00594.hea,594,II,1,10,967
HR00594.hea,594,II,1,11,1098
HR00594.hea,594,II,1,12,1201
HR00594.hea,594,III,2,0,39
HR00594.hea,594,III,2,1,105
HR00594.hea,594,III,2,2,221
HR00594.hea,594,III,2,3,358
HR00594.hea,594,III,2,4,420
HR00594.hea,594,III,2,5,483
HR00594.hea,594,III,2,6,555
HR00594.hea,594,III,2,7,625
HR00594.hea,594,III,2,8,728
HR00594.hea,594,III,2,9,802
HR00594.hea,594,III,2,10,954
HR00594.hea,594,III,2,11,1025
HR00594.hea,594,III,2,12,1099
HR00594.hea,594,III,2,13,1161
HR00594.hea,594,III,2,14,1229
HR00594.hea,594,aVR,3,0,20
HR00594.hea,594,aVR,3,1,101
HR00594.hea,594,aVR,3,2,181
HR00594.hea,594,aVR,3,3,446
HR00594.hea,594,aVR,3,4,1019
HR00594.hea,594,aVR,3,5,1171
HR00594.hea,594,aVR,3,6,1247
HR00594.hea,594,aVL,4,0,162
HR00594.hea,594,aVL,4,1,276
HR00594.hea,594,aVL,4,2,356
HR00594.hea,594,aVL,4,3,436
HR00594.hea,594,aVL,4,4,531
HR00594.hea,594,aVL,4,5,623
HR00594.hea,594,aVL,4,6,726
HR00594.hea,594,aVL,4,7,800
HR00594.hea,594,aVL,4,8,913
HR00594.hea,594,aVL,4,9,1023
HR00594.hea,594,aVL,4,10,1096
HR00594.hea,594,aVL,4,11,1227
HR00594.hea,594,aVF,5,0,164
HR00594.hea,594,aVF,5,1,277
HR00594.hea,594,aVF,5,2,358
HR00594.hea,594,aVF,5,3,420
HR00594.hea,594,aVF,5,4,483
HR00594.hea,594,aVF,5,5,554
HR00594.hea,594,aVF,5,6,626
HR00594.hea,594,aVF,5,7,729
HR00594.hea,594,aVF,5,8,802
HR00594.hea,594,aVF,5,9,869
HR00594.hea,594,aVF,5,10,936
HR00594.hea,594,aVF,5,11,1025
HR00594.hea,594,aVF,5,12,1098
HR00594.hea,594,aVF,5,13,1161
HR00594.hea,594,aVF,5,14,1230
HR00594.hea,594,V1,6,0,33
HR00594.hea,594,V1,6,1,108
HR00594.hea,594,V1,6,2,258
HR00594.hea,594,V1,6,3,321
HR00594.hea,594,V1,6,4,437
HR00594.hea,594,V1,6,5,641
HR00594.hea,594,V1,6,6,856
HR00594.hea,594,V1,6,7,1044
HR00594.hea,594,V1,6,8,1116
HR00594.hea,594,V1,6,9,1179
HR00594.hea,594,V1,6,10,1248
HR00594.hea,594,V2,7,0,238
HR00594.hea,594,V2,7,1,313
HR00594.hea,594,V2,7,2,440
HR00594.hea,594,V2,7,3,651
HR00594.hea,594,V2,7,4,1056
HR00594.hea,594,V2,7,5,1119
HR00594.hea,594,V2,7,6,1243
HR00594.hea,594,V3,8,0,55
HR00594.hea,594,V3,8,1,123
HR00594.hea,594,V3,8,2,243
HR00594.hea,594,V3,8,3,313
HR00594.hea,594,V3,8,4,434
HR00594.hea,594,V3,8,5,540
HR00594.hea,594,V3,8,6,640
HR00594.hea,594,V3,8,7,702
HR00594.hea,594,V3,8,8,932
HR00594.hea,594,V3,8,9,1040
HR00594.hea,594,V3,8,10,1116
HR00594.hea,594,V4,9,0,56
HR00594.hea,594,V4,9,1,121
HR00594.hea,594,V4,9,2,230
HR00594.hea,594,V4,9,3,292
HR00594.hea,594,V4,9,4,376
HR00594.hea,594,V4,9,5,455
HR00594.hea,594,V4,9,6,523
HR00594.hea,594,V4,9,7,635
HR00594.hea,594,V4,9,8,698
HR00594.hea,594,V4,9,9,768
HR00594.hea,594,V4,9,10,844
HR00594.hea,594,V4,9,11,932
HR00594.hea,594,V4,9,12,1042
HR00594.hea,594,V4,9,13,1120
HR00594.hea,594,V5,10,0,125
HR00594.hea,594,V5,10,1,241
HR00594.hea,594,V5,10,2,337
HR00594.hea,594,V5,10,3,430
HR00594.hea,594,V5,10,4,494
HR00594.hea,594,V5,10,5,574
HR00594.hea,594,V5,10,6,645
HR00594.hea,594,V5,10,7,752
HR00594.hea,594,V5,10,8,822
HR00594.hea,594,V5,10,9,977
HR00594.hea,594,V5,10,10,1042
HR00594.hea,594,V5,10,11,1107
HR00594.hea,594,V5,10,12,1234
HR00594.hea,594,V6,11,0,103
HR00594.hea,594,V6,11,1,191
HR00594.hea,594,V6,11,2,276
HR00594.hea,594,V6,11,3,356
HR00594.hea,594,V6,11,4,418
HR00594.hea,594,V6,11,5,481
HR00594.hea,594,V6,11,6,553
HR00594.hea,594,V6,11,7,623
HR00594.hea,594,V6,11,8,727
HR00594.hea,594,V6,11,9,860
HR00594.hea,594,V6,11,10,966
HR00594.hea,594,V6,11,11,1097
HR00594.hea,594,V6,11,12,1159
HR00594.hea,594,V6,11,13,1228
HR00595.hea,595,I,0,0,37
HR00595.hea,595,I,0,1,136
HR00595.hea,595,I,0,2,238
HR00595.hea,595,I,0,3,339
HR00595.hea,595,I,0,4,441
HR00595.hea,595,I,0,5,542
HR00595.hea,595,I,0,6,642
HR00595.hea,595,I,0,7,740
HR00595.hea,595,I,0,8,837
HR00595.hea,595,I,0,9,935
HR00595.hea,595,I,0,10,1037
HR00595.hea,595,I,0,11,1139
HR00595.hea,595,II,1,0,36
HR00595.hea,595,II,1,1,136
HR00595.hea,595,II,1,2,238
HR00595.hea,595,II,1,3,338
HR00595.hea,595,II,1,4,441
HR00595.hea,595,II,1,5,541
HR00595.hea,595,II,1,6,641
HR00595.hea,595,II,1,7,739
HR00595.hea,595,II,1,8,837
HR00595.hea,595,II,1,9,934
HR00595.hea,595,II,1,10,1037
HR00595.hea,595,II,1,11,1139
HR00595.hea,595,III,2,0,45
HR00595.hea,595,III,2,1,127
HR00595.hea,595,III,2,2,215
HR00595.hea,595,III,2,3,279
HR00595.hea,595,III,2,4,396
HR00595.hea,595,III,2,5,513
HR00595.hea,595,III,2,6,652
HR00595.hea,595,III,2,7,737
HR00595.hea,595,III,2,8,802
HR00595.hea,595,III,2,9,880
HR00595.hea,595,III,2,10,945
HR00595.hea,595,III,2,11,1018
HR00595.hea,595,III,2,12,1129
HR00595.hea,595,III,2,13,1196
HR00595.hea,595,aVR,3,0,32
HR00595.hea,595,aVR,3,1,103
HR00595.hea,595,aVR,3,2,314
HR00595.hea,595,aVR,3,3,385
HR00595.hea,595,aVR,3,4,449
HR00595.hea,595,aVL,4,0,37
HR00595.hea,595,aVL,4,1,137
HR00595.hea,595,aVL,4,2,239
HR00595.hea,595,aVL,4,3,339
HR00595.hea,595,aVL,4,4,442
HR00595.hea,595,aVL,4,5,542
HR00595.hea,595,aVL,4,6,641
HR00595.hea,595,aVL,4,7,740
HR00595.hea,595,aVL,4,8,838
HR00595.hea,595,aVL,4,9,935
HR00595.hea,595,aVL,4,10,1037
HR00595.hea,595,aVL,4,11,1140
HR00595.hea,595,aVF,5,0,5
HR00595.hea,595,aVF,5,1,67
HR00595.hea,595,aVF,5,2,169
HR00595.hea,595,aVF,5,3,274
HR00595.hea,595,aVF,5,4,373
HR00595.hea,595,aVF,5,5,576
HR00595.hea,595,aVF,5,6,677
HR00595.hea,595,aVF,5,7,773
HR00595.hea,595,aVF,5,8,872
HR00595.hea,595,aVF,5,9,969
HR00595.hea,595,aVF,5,10,1075
HR00595.hea,595,aVF,5,11,1173
HR00595.hea,595,aVF,5,12,1241
HR00595.hea,595,V1,6,0,35
HR00595.hea,595,V1,6,1,835
HR00595.hea,595,V1,6,2,933
HR00595.hea,595,V2,7,0,35
HR00595.hea,595,V2,7,1,134
HR00595.hea,595,V2,7,2,237
HR00595.hea,595,V2,7,3,337
HR00595.hea,595,V2,7,4,440
HR00595.hea,595,V2,7,5,540
HR00595.hea,595,V2,7,6,690
HR00595.hea,595,V2,7,7,771
HR00595.hea,595,V2,7,8,836
HR00595.hea,595,V2,7,9,933
HR00595.hea,595,V2,7,10,1035
HR00595.hea,595,V2,7,11,1138
HR00595.hea,595,V2,7,12,1248
HR00595.hea,595,V3,8,0,36
HR00595.hea,595,V3,8,1,136
HR00595.hea,595,V3,8,2,238
HR00595.hea,595,V3,8,3,338
HR00595.hea,595,V3,8,4,440
HR00595.hea,595,V3,8,5,580
HR00595.hea,595,V3,8,6,739
HR00595.hea,595,V3,8,7,836
HR00595.hea,595,V3,8,8,934
HR00595.hea,595,V3,8,9,1036
HR00595.hea,595,V3,8,10,1246
HR00595.hea,595,V4,9,0,36
HR00595.hea,595,V4,9,1,135
HR00595.hea,595,V4,9,2,238
HR00595.hea,595,V4,9,3,338
HR00595.hea,595,V4,9,4,405
HR00595.hea,595,V4,9,5,473
HR00595.hea,595,V4,9,6,541
HR00595.hea,595,V4,9,7,641
HR00595.hea,595,V4,9,8,739
HR00595.hea,595,V4,9,9,836
HR00595.hea,595,V4,9,10,934
HR00595.hea,595,V4,9,11,1036
HR00595.hea,595,V4,9,12,1139
HR00595.hea,595,V4,9,13,1244
HR00595.hea,595,V5,10,0,36
HR00595.hea,595,V5,10,1,136
HR00595.hea,595,V5,10,2,238
HR00595.hea,595,V5,10,3,338
HR00595.hea,595,V5,10,4,441
HR00595.hea,595,V5,10,5,541
HR00595.hea,595,V5,10,6,641
HR00595.hea,595,V5,10,7,740
HR00595.hea,595,V5,10,8,837
HR00595.hea,595,V5,10,9,934
HR00595.hea,595,V5,10,10,1037
HR00595.hea,595,V5,10,11,1139
HR00595.hea,595,V5,10,12,1244
HR00595.hea,595,V6,11,0,36
HR00595.hea,595,V6,11,1,136
HR00595.hea,595,V6,11,2,238
HR00595.hea,595,V6,11,3,338
HR00595.hea,595,V6,11,4,441
HR00595.hea,595,V6,11,5,541
HR00595.hea,595,V6,11,6,641
HR00595.hea,595,V6,11,7,773
HR00595.hea,595,V6,11,8,837
HR00595.hea,595,V6,11,9,934
HR00595.hea,595,V6,11,10,1037
HR00595.hea,595,V6,11,11,1139
HR00595.hea,595,V6,11,12,1247
HR00596.hea,596,I,0,0,69
HR00596.hea,596,I,0,1,183
HR00596.hea,596,I,0,2,298
HR00596.hea,596,I,0,3,409
HR00596.hea,596,I,0,4,520
HR00596.hea,596,I,0,5,629
HR00596.hea,596,I,0,6,735
HR00596.hea,596,I,0,7,850
HR00596.hea,596,I,0,8,967
HR00596.hea,596,I,0,9,1081
HR00596.hea,596,I,0,10,1189
HR00596.hea,596,II,1,0,70
HR00596.hea,596,II,1,1,183
HR00596.hea,596,II,1,2,298
HR00596.hea,596,II,1,3,409
HR00596.hea,596,II,1,4,521
HR00596.hea,596,II,1,5,630
HR00596.hea,596,II,1,6,735
HR00596.hea,596,II,1,7,850
HR00596.hea,596,II,1,8,967
HR00596.hea,596,II,1,9,1082
HR00596.hea,596,II,1,10,1190
HR00596.hea,596,III,2,0,70
HR00596.hea,596,III,2,1,213
HR00596.hea,596,III,2,2,299
HR00596.hea,596,III,2,3,410
HR00596.hea,596,III,2,4,522
HR00596.hea,596,III,2,5,630
HR00596.hea,596,III,2,6,736
HR00596.hea,596,III,2,7,883
HR00596.hea,596,III,2,8,1003
HR00596.hea,596,III,2,9,1083
HR00596.hea,596,III,2,10,1190
HR00596.hea,596,aVR,3,0,3
HR00596.hea,596,aVR,3,1,72
HR00596.hea,596,aVR,3,2,186
HR00596.hea,596,aVR,3,3,412
HR00596.hea,596,aVR,3,4,523
HR00596.hea,596,aVR,3,5,632
HR00596.hea,596,aVR,3,6,738
HR00596.hea,596,aVR,3,7,852
HR00596.hea,596,aVR,3,8,970
HR00596.hea,596,aVR,3,9,1084
HR00596.hea,596,aVR,3,10,1192
HR00596.hea,596,aVL,4,0,69
HR00596.hea,596,aVL,4,1,183
HR00596.hea,596,aVL,4,2,298
HR00596.hea,596,aVL,4,3,409
HR00596.hea,596,aVL,4,4,520
HR00596.hea,596,aVL,4,5,629
HR00596.hea,596,aVL,4,6,735
HR00596.hea,596,aVL,4,7,849
HR00596.hea,596,aVL,4,8,967
HR00596.hea,596,aVL,4,9,1081
HR00596.hea,596,aVL,4,10,1189
HR00596.hea,596,aVF,5,0,70
HR00596.hea,596,aVF,5,1,184
HR00596.hea,596,aVF,5,2,299
HR00596.hea,596,aVF,5,3,409
HR00596.hea,596,aVF,5,4,521
HR00596.hea,596,aVF,5,5,630
HR00596.hea,596,aVF,5,6,736
HR00596.hea,596,aVF,5,7,850
HR00596.hea,596,aVF,5,8,967
HR00596.hea,596,aVF,5,9,1082
HR00596.hea,596,aVF,5,10,1190
HR00596.hea,596,V1,6,0,15
HR00596.hea,596,V1,6,1,232
HR00596.hea,596,V1,6,2,295
HR00596.hea,596,V1,6,3,559
HR00596.hea,596,V1,6,4,877
HR00596.hea,596,V1,6,5,1105
HR00596.hea,596,V2,7,0,216
HR00596.hea,596,V2,7,1,327
HR00596.hea,596,V2,7,2,555
HR00596.hea,596,V2,7,3,655
HR00596.hea,596,V2,7,4,881
HR00596.hea,596,V2,7,5,995
HR00596.hea,596,V2,7,6,1219
HR00596.hea,596,V3,8,0,216
HR00596.hea,596,V3,8,1,332
HR00596.hea,596,V3,8,2,442
HR00596.hea,596,V3,8,3,555
HR00596.hea,596,V3,8,4,882
HR00596.hea,596,V3,8,5,999
HR00596.hea,596,V3,8,6,1116
HR00596.hea,596,V3,8,7,1223
HR00596.hea,596,V4,9,0,69
HR00596.hea,596,V4,9,1,183
HR00596.hea,596,V4,9,2,298
HR00596.hea,596,V4,9,3,409
HR00596.hea,596,V4,9,4,520
HR00596.hea,596,V4,9,5,629
HR00596.hea,596,V4,9,6,735
HR00596.hea,596,V4,9,7,849
HR00596.hea,596,V4,9,8,967
HR00596.hea,596,V4,9,9,1081
HR00596.hea,596,V4,9,10,1189
HR00596.hea,596,V5,10,0,69
HR00596.hea,596,V5,10,1,183
HR00596.hea,596,V5,10,2,298
HR00596.hea,596,V5,10,3,409
HR00596.hea,596,V5,10,4,520
HR00596.hea,596,V5,10,5,629
HR00596.hea,596,V5,10,6,735
HR00596.hea,596,V5,10,7,850
HR00596.hea,596,V5,10,8,967
HR00596.hea,596,V5,10,9,1081
HR00596.hea,596,V5,10,10,1189
HR00596.hea,596,V6,11,0,3
HR00596.hea,596,V6,11,1,69
HR00596.hea,596,V6,11,2,183
HR00596.hea,596,V6,11,3,298
HR00596.hea,596,V6,11,4,409
HR00596.hea,596,V6,11,5,521
HR00596.hea,596,V6,11,6,629
HR00596.hea,596,V6,11,7,735
HR00596.hea,596,V6,11,8,850
HR00596.hea,596,V6,11,9,967
HR00596.hea,596,V6,11,10,1082
HR00596.hea,596,V6,11,11,1189
HR00597.hea,597,I,0,0,29
HR00597.hea,597,I,0,1,148
HR00597.hea,597,I,0,2,282
HR00597.hea,597,I,0,3,415
HR00597.hea,597,I,0,4,549
HR00597.hea,597,I,0,5,674
HR00597.hea,597,I,0,6,801
HR00597.hea,597,I,0,7,870
HR00597.hea,597,I,0,8,932
HR00597.hea,597,I,0,9,1065
HR00597.hea,597,I,0,10,1192
HR00597.hea,597,II,1,0,29
HR00597.hea,597,II,1,1,148
HR00597.hea,597,II,1,2,282
HR00597.hea,597,II,1,3,348
HR00597.hea,597,II,1,4,415
HR00597.hea,597,II,1,5,549
HR00597.hea,597,II,1,6,674
HR00597.hea,597,II,1,7,801
HR00597.hea,597,II,1,8,863
HR00597.hea,597,II,1,9,932
HR00597.hea,597,II,1,10,1065
HR00597.hea,597,II,1,11,1192
HR00597.hea,597,III,2,0,31
HR00597.hea,597,III,2,1,150
HR00597.hea,597,III,2,2,284
HR00597.hea,597,III,2,3,352
HR00597.hea,597,III,2,4,417
HR00597.hea,597,III,2,5,489
HR00597.hea,597,III,2,6,551
HR00597.hea,597,III,2,7,676
HR00597.hea,597,III,2,8,803
HR00597.hea,597,III,2,9,871
HR00597.hea,597,III,2,10,934
HR00597.hea,597,III,2,11,1068
HR00597.hea,597,III,2,12,1131
HR00597.hea,597,III,2,13,1194
HR00597.hea,597,aVR,3,0,26
HR00597.hea,597,aVR,3,1,145
HR00597.hea,597,aVR,3,2,247
HR00597.hea,597,aVR,3,3,496
HR00597.hea,597,aVR,3,4,770
HR00597.hea,597,aVR,3,5,1015
HR00597.hea,597,aVL,4,0,29
HR00597.hea,597,aVL,4,1,148
HR00597.hea,597,aVL,4,2,282
HR00597.hea,597,aVL,4,3,415
HR00597.hea,597,aVL,4,4,548
HR00597.hea,597,aVL,4,5,674
HR00597.hea,597,aVL,4,6,800
HR00597.hea,597,aVL,4,7,932
HR00597.hea,597,aVL,4,8,1065
HR00597.hea,597,aVL,4,9,1191
HR00597.hea,597,aVF,5,0,29
HR00597.hea,597,aVF,5,1,148
HR00597.hea,597,aVF,5,2,282
HR00597.hea,597,aVF,5,3,415
HR00597.hea,597,aVF,5,4,549
HR00597.hea,597,aVF,5,5,674
HR00597.hea,597,aVF,5,6,801
HR00597.hea,597,aVF,5,7,932
HR00597.hea,597,aVF,5,8,1066
HR00597.hea,597,aVF,5,9,1192
HR00597.hea,597,V1,6,0,27
HR00597.hea,597,V1,6,1,146
HR00597.hea,597,V1,6,2,310
HR00597.hea,597,V1,6,3,412
HR00597.hea,597,V1,6,4,546
HR00597.hea,597,V1,6,5,672
HR00597.hea,597,V1,6,6,829
HR00597.hea,597,V1,6,7,929
HR00597.hea,597,V1,6,8,1063
HR00597.hea,597,V1,6,9,1127
HR00597.hea,597,V1,6,10,1189
HR00597.hea,597,V2,7,0,27
HR00597.hea,597,V2,7,1,146
HR00597.hea,597,V2,7,2,313
HR00597.hea,597,V2,7,3,445
HR00597.hea,597,V2,7,4,547
HR00597.hea,597,V2,7,5,672
HR00597.hea,597,V2,7,6,735
HR00597.hea,597,V2,7,7,830
HR00597.hea,597,V2,7,8,897
HR00597.hea,597,V2,7,9,962
HR00597.hea,597,V2,7,10,1063
HR00597.hea,597,V2,7,11,1222
HR00597.hea,597,V3,8,0,29
HR00597.hea,597,V3,8,1,148
HR00597.hea,597,V3,8,2,282
HR00597.hea,597,V3,8,3,415
HR00597.hea,597,V3,8,4,549
HR00597.hea,597,V3,8,5,674
HR00597.hea,597,V3,8,6,801
HR00597.hea,597,V3,8,7,932
HR00597.hea,597,V3,8,8,1065
HR00597.hea,597,V3,8,9,1191
HR00597.hea,597,V4,9,0,29
HR00597.hea,597,V4,9,1,148
HR00597.hea,597,V4,9,2,212
HR00597.hea,597,V4,9,3,282
HR00597.hea,597,V4,9,4,344
HR00597.hea,597,V4,9,5,415
HR00597.hea,597,V4,9,6,549
HR00597.hea,597,V4,9,7,675
HR00597.hea,597,V4,9,8,801
HR00597.hea,597,V4,9,9,932
HR00597.hea,597,V4,9,10,1066
HR00597.hea,597,V4,9,11,1129
HR00597.hea,597,V4,9,12,1192
HR00597.hea,597,V5,10,0,29
HR00597.hea,597,V5,10,1,148
HR00597.hea,597,V5,10,2,282
HR00597.hea,597,V5,10,3,415
HR00597.hea,597,V5,10,4,549
HR00597.hea,597,V5,10,5,675
HR00597.hea,597,V5,10,6,801
HR00597.hea,597,V5,10,7,932
HR00597.hea,597,V5,10,8,1004
HR00597.hea,597,V5,10,9,1066
HR00597.hea,597,V5,10,10,1192
HR00597.hea,597,V6,11,0,29
HR00597.hea,597,V6,11,1,148
HR00597.hea,597,V6,11,2,282
HR00597.hea,597,V6,11,3,415
HR00597.hea,597,V6,11,4,549
HR00597.hea,597,V6,11,5,675
HR00597.hea,597,V6,11,6,801
HR00597.hea,597,V6,11,7,932
HR00597.hea,597,V6,11,8,1066
HR00597.hea,597,V6,11,9,1192
HR00598.hea,598,I,0,0,26
HR00598.hea,598,I,0,1,115
HR00598.hea,598,I,0,2,220
HR00598.hea,598,I,0,3,304
HR00598.hea,598,I,0,4,425
HR00598.hea,598,I,0,5,576
HR00598.hea,598,I,0,6,691
HR00598.hea,598,I,0,7,807
HR00598.hea,598,I,0,8,895
HR00598.hea,598,I,0,9,995
HR00598.hea,598,I,0,10,1083
HR00598.hea,598,I,0,11,1182
HR00598.hea,598,II,1,0,61
HR00598.hea,598,II,1,1,149
HR00598.hea,598,II,1,2,252
HR00598.hea,598,II,1,3,338
HR00598.hea,598,II,1,4,458
HR00598.hea,598,II,1,5,722
HR00598.hea,598,II,1,6,841
HR00598.hea,598,II,1,7,929
HR00598.hea,598,II,1,8,1027
HR00598.hea,598,II,1,9,1115
HR00598.hea,598,II,1,10,1216
HR00598.hea,598,III,2,0,59
HR00598.hea,598,III,2,1,144
HR00598.hea,598,III,2,2,252
HR00598.hea,598,III,2,3,335
HR00598.hea,598,III,2,4,458
HR00598.hea,598,III,2,5,571
HR00598.hea,598,III,2,6,722
HR00598.hea,598,III,2,7,839
HR00598.hea,598,III,2,8,927
HR00598.hea,598,III,2,9,1024
HR00598.hea,598,III,2,10,1115
HR00598.hea,598,III,2,11,1214
HR00598.hea,598,aVR,3,0,29
HR00598.hea,598,aVR,3,1,118
HR00598.hea,598,aVR,3,2,223
HR00598.hea,598,aVR,3,3,307
HR00598.hea,598,aVR,3,4,428
HR00598.hea,598,aVR,3,5,598
HR00598.hea,598,aVR,3,6,693
HR00598.hea,598,aVR,3,7,810
HR00598.hea,598,aVR,3,8,898
HR00598.hea,598,aVR,3,9,998
HR00598.hea,598,aVR,3,10,1086
HR00598.hea,598,aVR,3,11,1186
HR00598.hea,598,aVL,4,0,28
HR00598.hea,598,aVL,4,1,118
HR00598.hea,598,aVL,4,2,223
HR00598.hea,598,aVL,4,3,307
HR00598.hea,598,aVL,4,4,426
HR00598.hea,598,aVL,4,5,576
HR00598.hea,598,aVL,4,6,692
HR00598.hea,598,aVL,4,7,810
HR00598.hea,598,aVL,4,8,897
HR00598.hea,598,aVL,4,9,997
HR00598.hea,598,aVL,4,10,1084
HR00598.hea,598,aVL,4,11,1185
HR00598.hea,598,aVF,5,0,59
HR00598.hea,598,aVF,5,1,148
HR00598.hea,598,aVF,5,2,252
HR00598.hea,598,aVF,5,3,338
HR00598.hea,598,aVF,5,4,458
HR00598.hea,598,aVF,5,5,722
HR00598.hea,598,aVF,5,6,840
HR00598.hea,598,aVF,5,7,928
HR00598.hea,598,aVF,5,8,1028
HR00598.hea,598,aVF,5,9,1115
HR00598.hea,598,aVF,5,10,1215
HR00598.hea,598,V1,6,0,56
HR00598.hea,598,V1,6,1,145
HR00598.hea,598,V1,6,2,250
HR00598.hea,598,V1,6,3,333
HR00598.hea,598,V1,6,4,454
HR00598.hea,598,V1,6,5,544
HR00598.hea,598,V1,6,6,722
HR00598.hea,598,V1,6,7,839
HR00598.hea,598,V1,6,8,926
HR00598.hea,598,V1,6,9,1025
HR00598.hea,598,V1,6,10,1113
HR00598.hea,598,V1,6,11,1213
HR00598.hea,598,V2,7,0,59
HR00598.hea,598,V2,7,1,145
HR00598.hea,598,V2,7,2,250
HR00598.hea,598,V2,7,3,333
HR00598.hea,598,V2,7,4,456
HR00598.hea,598,V2,7,5,532
HR00598.hea,598,V2,7,6,595
HR00598.hea,598,V2,7,7,722
HR00598.hea,598,V2,7,8,839
HR00598.hea,598,V2,7,9,927
HR00598.hea,598,V2,7,10,1026
HR00598.hea,598,V2,7,11,1114
HR00598.hea,598,V2,7,12,1214
HR00598.hea,598,V3,8,0,59
HR00598.hea,598,V3,8,1,148
HR00598.hea,598,V3,8,2,252
HR00598.hea,598,V3,8,3,335
HR00598.hea,598,V3,8,4,458
HR00598.hea,598,V3,8,5,722
HR00598.hea,598,V3,8,6,841
HR00598.hea,598,V3,8,7,929
HR00598.hea,598,V3,8,8,1026
HR00598.hea,598,V3,8,9,1115
HR00598.hea,598,V3,8,10,1216
HR00598.hea,598,V4,9,0,59
HR00598.hea,598,V4,9,1,148
HR00598.hea,598,V4,9,2,252
HR00598.hea,598,V4,9,3,337
HR00598.hea,598,V4,9,4,458
HR00598.hea,598,V4,9,5,575
HR00598.hea,598,V4,9,6,651
HR00598.hea,598,V4,9,7,723
HR00598.hea,598,V4,9,8,842
HR00598.hea,598,V4,9,9,929
HR00598.hea,598,V4,9,10,1028
HR00598.hea,598,V4,9,11,1115
HR00598.hea,598,V4,9,12,1217
HR00598.hea,598,V5,10,0,63
HR00598.hea,598,V5,10,1,150
HR00598.hea,598,V5,10,2,256
HR00598.hea,598,V5,10,3,340
HR00598.hea,598,V5,10,4,460
HR00598.hea,598,V5,10,5,575
HR00598.hea,598,V5,10,6,726
HR00598.hea,598,V5,10,7,843
HR00598.hea,598,V5,10,8,930
HR00598.hea,598,V5,10,9,1030
HR00598.hea,598,V5,10,10,1117
HR00598.hea,598,V5,10,11,1218
HR00598.hea,598,V6,11,0,26
HR00598.hea,598,V6,11,1,115
